month,narrative,reporter_code,true_theme
5,laceration during routine operations hand shackle valve handwheel work was stopped first aid administered finger point,hand_injuries,hand_injuries
5,eyewash splash corrosive first aid administered skin contact work was stopped during routine operations vapor exposure,chemical_exposure,chemical_exposure
5,sds investigation initiated skin contact exposure vapor sds no injury sustained first aid administered eyewash,slips_trips,chemical_exposure
5,speed blind spot reversing lift reported to supervisor pedestrian no injury sustained vehicle investigation initiated,vehicle_incidents,vehicle_incidents
5,blind spot first aid administered investigation initiated trip mud slip footing stairs no injury sustained,vehicle_incidents,slips_trips
5,swing lifting plan during routine operations work was stopped tagline handrail lift at the facility load,vehicle_incidents,lifting_ops
5,eyewash reversing acid goggles at the facility no injury sustained splash chemical during routine operations,chemical_exposure,chemical_exposure
5,housekeeping walkway stairs cable investigation initiated wet surface during routine operations forklift employee was,slips_trips,slips_trips
5,wet surface slip handrail reported to supervisor at the facility cable forklift first aid administered mud,slips_trips,slips_trips
5,tool pedestrian dropped investigation initiated fell lanyard during routine operations scaffold no injury sustained,dropped_objects,dropped_objects
5,swing sling crane lifting plan during routine operations tagline footing first aid administered no injury sustained,lifting_ops,lifting_ops
5,eyewash acid corrosive seatbelt first aid administered reported to supervisor vapor exposure work was stopped,chemical_exposure,chemical_exposure
5,investigation initiated during routine operations finger seatbelt glove valve handwheel laceration at the facility caught between,hand_injuries,hand_injuries
5,pinch investigation initiated point glove during routine operations handrail valve handwheel caught between no injury sustained,hand_injuries,hand_injuries
5,employee was crane at the facility lifting plan rigging scaffold sling during routine operations tagline,lifting_ops,lifting_ops
5,investigation initiated chemical at the facility eyewash first aid administered corrosive splash wet surface sds,vehicle_incidents,chemical_exposure
5,mud walkway handrail at the facility housekeeping stairs swing during routine operations first aid administered,slips_trips,slips_trips
5,during routine operations no injury sustained banksman swing first aid administered crane sling load shackle,lifting_ops,lifting_ops
6,employee was dropped fell blind spot tool height first aid administered impact no injury sustained,dropped_objects,dropped_objects
6,handrail slip during routine operations trip at the facility impact work was stopped mud wet surface,slips_trips,slips_trips
6,handrail mud investigation initiated employee was footing stairs tool cable no injury sustained,slips_trips,slips_trips
6,lanyard seatbelt work was stopped height dropped fell tool no injury sustained first aid administered,dropped_objects,dropped_objects
6,forklift vapor pedestrian investigation initiated collision blind spot at the facility spotter reported to supervisor,vehicle_incidents,vehicle_incidents
6,caught between pinch during routine operations glove wrench finger point work was stopped at the facility,chemical_exposure,hand_injuries
6,reported to supervisor caught between at the facility pinch laceration investigation initiated finger exposure glove,lifting_ops,hand_injuries
6,no injury sustained height at the facility employee was deck below fell tool barricade vapor,dropped_objects,dropped_objects
6,lanyard first aid administered deck below work was stopped scaffold barricade housekeeping at the facility dropped,dropped_objects,dropped_objects
6,pinch point splash work was stopped no injury sustained glove laceration during routine operations wrench,hand_injuries,hand_injuries
6,at the facility corrosive splash goggles exposure chemical collision work was stopped reported to supervisor,chemical_exposure,chemical_exposure
6,glove hand reported to supervisor wrench first aid administered hand laceration at the facility point,hand_injuries,hand_injuries
6,eyewash object scaffold no injury sustained fell impact work was stopped lanyard investigation initiated,hand_injuries,dropped_objects
6,pinch valve handwheel no injury sustained wrench finger employee was point first aid administered seatbelt,hand_injuries,hand_injuries
6,reversing forklift sds investigation initiated vehicle pedestrian employee was collision reported to supervisor,vehicle_incidents,vehicle_incidents
6,sling investigation initiated load housekeeping employee was lift at the facility lifting plan shackle,chemical_exposure,lifting_ops
6,cable glove housekeeping stairs wet surface no injury sustained first aid administered walkway at the facility,slips_trips,slips_trips
6,crane sling shackle at the facility seatbelt no injury sustained lifting plan rigging reported to supervisor,lifting_ops,lifting_ops
6,during routine operations mud no injury sustained handrail at the facility wet surface trip blind spot walkway,slips_trips,slips_trips
6,during routine operations skin contact chemical employee was vapor exposure no injury sustained handrail splash,vehicle_incidents,chemical_exposure
